sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
1,1.842,4,-20.44,-20.44,-41.88,-7.56,0.12839029,0.5223875,0.04817019,0.34392254,-0.09697571,-0.03510637,0.03813619,-0.03232306,0.02279742,-0.00459327,0.0150736,-0.0117387,-0.00372134,-0.00353224,0.01863915,-0.00084402,0.00028488,-1.488e-05,2.363e-05,0.00036441,0.00086626,-1.21e-06,-1.59e-06,2.2e-07,6e-08,0.00025536
1,1.842,5,-20.44,20.44,-41.88,33.32,0.12897936,0.39888343,0.03867688,0.37192913,-0.06868791,-0.02979903,0.04719819,-0.01561728,0.02144077,-0.00443479,0.01788805,-0.00986251,-0.00136396,-0.00201539,0.01892853,-0.00046534,0.00016934,-2.74e-06,9.94e-06,0.00036429,0.00065433,-6.8e-07,-6.5e-07,8e-08,-1e-08,0.00025523
1,2.0,1,0.0,0.0,-21.44,12.88,0.06592007,0.46106716,0.04007711,0.35723425,-0.07651786,-0.03377562,0.04281003,-0.02216321,0.01953647,-0.0052082,0.01642532,-0.01150636,-0.00274302,-0.00137727,0.01733548,-0.00063338,3.269e-05,-1.176e-05,8.31e-06,0.00023496,0.00070255,-4.1e-07,-1.16e-06,8e-08,6e-08,0.00023509
1,2.0,2,20.44,20.44,-1.0,33.32,0.00308176,0.39914423,0.0362901,0.37946553,-0.06089629,-0.03826594,0.04567018,-0.0129633,0.01862033,-0.00539403,0.01725811,-0.01328101,-0.00193212,-0.00013012,0.01747544,-0.00048688,-0.00014857,-7.69e-06,5.7e-07,0.00013315,0.00060545,6e-08,-8.2e-07,2e-08,4e-08,0.00023502
1,2.0,3,20.44,-20.44,-1.0,-7.56,0.00306766,0.52272455,0.04431517,0.34583167,-0.08946505,-0.03851813,0.0379157,-0.02980432,0.0182746,-0.00558208,0.01487558,-0.01336673,-0.00431856,-0.00025038,0.01720692,-0.00083751,-0.00014,-2.281e-05,1.57e-06,0.00013502,0.00080086,4e-08,-1.76e-06,3e-08,1.6e-07,0.00023514
1,2.0,4,-20.44,-20.44,-41.88,-7.56,0.12839029,0.5223875,0.04452094,0.31674777,-0.0897188,-0.03232256,0.03512845,-0.03000356,0.02099384,-0.00423427,0.01388457,-0.01080766,-0.00342735,-0.00325322,0.01716613,-0.00077734,0.00026235,-1.37e-05,2.176e-05,0.00033562,0.00079783,-1.12e-06,-1.46e-06,2e-07,5e-08,0.00023519
1,2.0,5,-20.44,20.44,-41.88,33.32,0.12897936,0.39888343,0.0357147,0.34250462,-0.06364111,-0.02743469,0.04346443,-0.0146033,0.01975493,-0.00408566,0.0164731,-0.00907975,-0.00125621,-0.00185619,0.01743267,-0.00042859,0.00015596,-2.52e-06,9.16e-06,0.00033551,0.00060264,-6.3e-07,-6e-07,7e-08,-1e-08,0.00023506
1,0.927,1,0.0,0.0,-21.44,12.88,0.06592085,0.46106669,0.08489587,0.77093504,-0.1601048,-0.07293823,0.09236173,-0.04493215,0.04213302,-0.01123935,0.03543721,-0.02484882,-0.00591802,-0.00297134,0.03740776,-0.00136651,7.061e-05,-2.538e-05,1.793e-05,0.0005069,0.00151569,-8.9e-07,-2.5e-06,1.8e-07,1.3e-07,0.00050721
1,0.927,2,20.44,20.44,-1.0,33.319,0.0030818,0.39914302,0.07734378,0.81950289,-0.12656504,-0.08256153,0.0985962,-0.02517805,0.04017153,-0.01169024,0.03725651,-0.02865476,-0.00416865,-0.00028073,0.0377096,-0.00105043,-0.00032054,-1.66e-05,1.23e-06,0.00028726,0.00130622,1.2e-07,-1.77e-06,5e-08,8e-08,0.00050706
1,0.927,3,20.44,-20.44,-1.0,-7.56,0.0030677,0.52272482,0.09363115,0.74603081,-0.18788572,-0.08310695,0.08173663,-0.06132956,0.03942888,-0.01206524,0.03207041,-0.02884018,-0.0093171,-0.00054018,0.03713052,-0.00180709,-0.00030204,-4.921e-05,3.39e-06,0.00029129,0.00172778,1e-07,-3.79e-06,7e-08,3.4e-07,0.00050732
1,0.927,4,-20.44,-20.44,-41.879,-7.56,0.12839179,0.52238776,0.09402783,0.68344453,-0.18826758,-0.06986943,0.07572393,-0.06166362,0.04532764,-0.00908616,0.02993259,-0.0233648,-0.00739453,-0.00701859,0.03704266,-0.00167713,0.00056631,-2.956e-05,4.695e-05,0.00072406,0.00172123,-2.41e-06,-3.15e-06,4.3e-07,1.1e-07,0.00050742
1,0.927,5,-20.44,20.44,-41.879,33.319,0.12898089,0.39888223,0.07586697,0.73950966,-0.13232009,-0.05932128,0.09383903,-0.02861983,0.04251903,-0.00879934,0.03556345,-0.01963593,-0.00271017,-0.0040045,0.03761747,-0.00092455,0.00033653,-5.44e-06,1.976e-05,0.00072382,0.00130016,-1.36e-06,-1.29e-06,1.5e-07,-2e-08,0.00050715
1,1.485,1,0.0,0.0,-21.44,12.88,0.06592085,0.46106669,0.0534813,0.48118782,-0.10150182,-0.04551028,0.05765653,-0.02895043,0.02630641,-0.00701519,0.02212159,-0.0155043,-0.00369428,-0.00185488,0.0233495,-0.00085303,4.405e-05,-1.584e-05,1.12e-05,0.00031644,0.00094617,-5.6e-07,-1.56e-06,1.1e-07,8e-08,0.00031662
1,1.485,2,20.44,20.44,-1.0,33.32,0.0030818,0.39914302,0.0485723,0.51131868,-0.08051427,-0.05153752,0.06152869,-0.01658982,0.02507732,-0.00728127,0.02325031,-0.0178872,-0.00260221,-0.00017524,0.02353796,-0.00065572,-0.0002001,-1.036e-05,7.7e-07,0.00017932,0.00081541,8e-08,-1.1e-06,3e-08,5e-08,0.00031652
1,1.485,3,20.44,-20.44,-1.0,-7.56,0.0030677,0.52272482,0.05906292,0.46573491,-0.11889097,-0.05187759,0.0510441,-0.03921365,0.02461272,-0.00752479,0.02002705,-0.0180028,-0.00581619,-0.00033721,0.0231764,-0.00112801,-0.00018855,-3.072e-05,2.11e-06,0.00018184,0.00107858,6e-08,-2.37e-06,4e-08,2.1e-07,0.00031669
1,1.485,4,-20.44,-20.44,-41.88,-7.56,0.12839179,0.52238776,0.05932482,0.4266154,-0.11918041,-0.04357421,0.04729044,-0.03945172,0.02828509,-0.00568705,0.01869243,-0.01457068,-0.00461596,-0.0043814,0.02312151,-0.00104693,0.00035343,-1.845e-05,2.931e-05,0.00045201,0.00107449,-1.5e-06,-1.97e-06,2.7e-07,7e-08,0.00031675
1,1.485,5,-20.44,20.44,-41.88,33.32,0.12898089,0.39888223,0.04772341,0.46145971,-0.08415834,-0.03699032,0.0585585,-0.01876812,0.02657364,-0.00549762,0.02219323,-0.01224322,-0.00169182,-0.00249985,0.0234804,-0.00057718,0.00021007,-3.4e-06,1.233e-05,0.00045185,0.00081162,-8.5e-07,-8.1e-07,1e-07,-1e-08,0.00031658
1,2.0,1,0.0,0.0,-21.44,12.88,0.06592085,0.46106669,0.04007708,0.35723415,-0.07651776,-0.03377555,0.04281004,-0.02216316,0.01953649,-0.00520819,0.01642533,-0.01150634,-0.00274301,-0.00137728,0.01733548,-0.00063337,3.269e-05,-1.176e-05,8.31e-06,0.00023496,0.00070255,-4.1e-07,-1.16e-06,8e-08,6e-08,0.00023509
1,2.0,2,20.44,20.44,-1.0,33.321,0.0030818,0.39914302,0.03629004,0.37946556,-0.06089599,-0.03826593,0.04567019,-0.01296312,0.01862033,-0.00539403,0.01725811,-0.013281,-0.0019321,-0.00013012,0.01747544,-0.00048688,-0.00014857,-7.69e-06,5.7e-07,0.00013315,0.00060545,6e-08,-8.2e-07,2e-08,4e-08,0.00023502
1,2.0,3,20.44,-20.44,-1.0,-7.56,0.0030677,0.52272482,0.04431519,0.34583153,-0.08946509,-0.03851813,0.03791566,-0.02980435,0.0182746,-0.00558208,0.01487557,-0.01336673,-0.00431857,-0.00025038,0.01720692,-0.00083752,-0.00014,-2.281e-05,1.57e-06,0.00013502,0.00080086,4e-08,-1.76e-06,3e-08,1.6e-07,0.00023514
1,2.0,4,-20.44,-20.44,-41.881,-7.56,0.12839179,0.52238776,0.04452097,0.31674714,-0.08971887,-0.03232252,0.03512835,-0.0300036,0.02099387,-0.00423424,0.01388454,-0.01080764,-0.00342734,-0.00325326,0.01716613,-0.00077734,0.00026235,-1.37e-05,2.176e-05,0.00033563,0.00079783,-1.12e-06,-1.46e-06,2e-07,5e-08,0.00023519
1,2.0,5,-20.44,20.44,-41.881,33.321,0.12898089,0.39888223,0.03571462,0.34250398,-0.0636409,-0.02743454,0.0434644,-0.01460318,0.01975493,-0.00408562,0.01647308,-0.00907969,-0.00125618,-0.0018562,0.01743267,-0.00042859,0.00015596,-2.52e-06,9.16e-06,0.00033551,0.00060264,-6.3e-07,-6e-07,7e-08,-1e-08,0.00023506
2,0.76,1,0.0,0.0,-21.44,-30.0,0.06556385,0.58968756,0.12122224,0.76689147,-0.24929214,-0.09721227,0.06981861,-0.0870306,0.05210945,-0.01379865,0.02905534,-0.03322038,-0.01551881,-0.00600369,0.04481907,-0.00277181,0.00024636,-8.813e-05,4.683e-05,0.00062064,0.00238034,-1.91e-06,-6.44e-06,5.1e-07,6.5e-07,0.00061913
2,0.76,2,20.44,20.44,-1.0,-9.56,0.00306697,0.52872621,0.11459175,0.90130027,-0.23063949,-0.10141566,0.09772662,-0.07569707,0.04804847,-0.01473787,0.03846673,-0.03519356,-0.01176141,-0.00067588,0.04525591,-0.00225924,-0.00036721,-6.269e-05,4.33e-06,0.00035558,0.00213244,9e-08,-4.9100000000000004e-06,9e-08,4.4e-07,0.00061884
2,0.76,3,20.44,-20.44,-1.0,-50.44,0.00304925,0.65032301,0.12098899,0.72102192,-0.25479352,-0.10261701,0.0351471,-0.0907263,0.04703622,-0.01348893,0.01725765,-0.03560963,-0.02183076,-0.00113282,0.04441699,-0.00343916,-0.0003397,-0.00014366,9.27e-06,0.0003603,0.00263093,2e-08,-8.83e-06,1.5e-07,1.26e-06,0.00061939
2,0.76,4,-20.44,-20.44,-41.88,-50.44,0.12762145,0.64991108,0.12088043,0.7724961,-0.24679758,-0.10255236,0.02636844,-0.08623976,0.0564849,-0.00981394,0.01413827,-0.03462792,-0.01888308,-0.01336189,0.04431653,-0.00327555,0.00098468,-0.00010592,0.00011333,0.00088211,0.00262241,-4.67e-06,-7.85e-06,1.25e-06,7.2e-07,0.00061954
2,0.76,5,-20.44,20.44,-41.88,-9.56,0.12836165,0.52838551,0.11506977,0.82652262,-0.23070515,-0.08597679,0.09032075,-0.07587314,0.0554103,-0.01108329,0.03583366,-0.02876561,-0.00938817,-0.00876282,0.04514905,-0.00210043,0.00070457,-3.815e-05,5.932e-05,0.00088319,0.00212443,-3.06e-06,-4.13e-06,5.5e-07,1.5e-07,0.00061897
2,0.869,1,0.0,0.0,-21.44,-30.0,0.06556385,0.58968756,0.10635826,0.67071148,-0.21885187,-0.08500851,0.06108167,-0.07659405,0.04556493,-0.01206174,0.02541816,-0.02904985,-0.01357232,-0.0052507,0.03919633,-0.0024241,0.00021543,-7.708e-05,4.095e-05,0.0005428,0.00208179,-1.67e-06,-5.63e-06,4.5e-07,5.7e-07,0.00054147
2,0.869,2,20.44,20.44,-1.0,-9.56,0.00306697,0.52872621,0.10051859,0.78826683,-0.20249148,-0.08869431,0.0854795,-0.06665471,0.04202142,-0.01288567,0.03364566,-0.03077895,-0.01028619,-0.00059111,0.03957841,-0.00197584,-0.00032115,-5.483e-05,3.79e-06,0.00031098,0.00186498,8e-08,-4.3e-06,8e-08,3.8e-07,0.00054121
2,0.869,3,20.44,-20.44,-1.0,-50.44,0.00304925,0.65032301,0.10619157,0.63058743,-0.2237088,-0.08974477,0.03076908,-0.07985257,0.04113528,-0.01177785,0.01510383,-0.03114277,-0.01909266,-0.00099074,0.03884464,-0.0030077,-0.00029709,-0.00012564,8.1e-06,0.0003151,0.00230095,1e-08,-7.72e-06,1.3e-07,1.1e-06,0.0005417
2,0.869,4,-20.44,-20.44,-41.88,-50.44,0.12762145,0.64991108,0.10607609,0.67539482,-0.21674004,-0.0896688,0.02309153,-0.07594281,0.04937383,-0.00857471,0.01237572,-0.03027731,-0.0165146,-0.01168608,0.03875676,-0.00286463,0.00086109,-9.263e-05,9.911e-05,0.00077147,0.0022935,-4.08e-06,-6.86e-06,1.1e-06,6.3e-07,0.00054183
2,0.869,5,-20.44,20.44,-41.88,-9.56,0.12836165,0.52838551,0.10094202,0.72284234,-0.20257318,-0.07517292,0.07900243,-0.06682274,0.04845418,-0.00969993,0.03134281,-0.02515053,-0.00821059,-0.00766374,0.03948493,-0.00183697,0.00061615,-3.337e-05,5.188e-05,0.00077242,0.00185797,-2.68e-06,-3.61e-06,4.8e-07,1.3e-07,0.00054133
2,0.977,1,0.0,0.0,-21.44,-30.0,0.06556385,0.58968756,0.09484792,0.59657837,-0.19525738,-0.075604,0.05434441,-0.06847332,0.04052201,-0.01072398,0.02261365,-0.02583597,-0.01207205,-0.00467032,0.03486273,-0.0021561,0.00019159,-6.856e-05,3.643e-05,0.0004828,0.00185167,-1.49e-06,-5.01e-06,4e-07,5e-07,0.00048162
2,0.977,2,20.44,20.44,-1.0,-9.56,0.00306697,0.52872621,0.08962429,0.70114289,-0.18067114,-0.07888937,0.07603825,-0.05961282,0.03737609,-0.01145865,0.02992918,-0.02737641,-0.00914916,-0.00052577,0.0352026,-0.00175741,-0.00028565,-4.877e-05,3.37e-06,0.0002766,0.00165883,7e-08,-3.82e-06,7e-08,3.4e-07,0.00048139
2,0.977,3,20.44,-20.44,-1.0,-50.44,0.00304925,0.65032301,0.09472666,0.56088387,-0.19961051,-0.07982356,0.02738991,-0.07139079,0.03658727,-0.01046203,0.01344206,-0.02769996,-0.01698222,-0.00088123,0.03454989,-0.00267517,-0.00026426,-0.00011175,7.21e-06,0.00028027,0.00204661,1e-08,-6.87e-06,1.2e-07,9.8e-07,0.00048182
2,0.977,4,-20.44,-20.44,-41.88,-50.44,0.12762145,0.64991108,0.09460929,0.60058564,-0.1934297,-0.07974189,0.02056105,-0.0679234,0.043897,-0.00762088,0.01101552,-0.02692517,-0.01468907,-0.0103944,0.03447171,-0.00254792,0.00076585,-8.239e-05,8.816e-05,0.0006862,0.00203998,-3.63e-06,-6.11e-06,9.7e-07,5.6e-07,0.00048193
2,0.977,5,-20.44,20.44,-41.88,-9.56,0.12836165,0.52838551,0.09000487,0.64293162,-0.18076141,-0.06684885,0.07027708,-0.05977246,0.04309364,-0.00863265,0.02788086,-0.02236527,-0.00730297,-0.0068166,0.03511945,-0.0016339,0.00054801,-2.968e-05,4.615e-05,0.00068704,0.0016526,-2.38e-06,-3.21e-06,4.2e-07,1.2e-07,0.00048149
2,0.927,1,0.0,0.0,-21.44,-30.0,0.06556342,0.58968698,0.09984826,0.62875326,-0.20550933,-0.07968537,0.05726892,-0.07200465,0.04271047,-0.01130449,0.023831,-0.02723073,-0.01272313,-0.00492217,0.03674349,-0.0022724,0.00020193,-7.226e-05,3.839e-05,0.00050884,0.00195154,-1.57e-06,-5.28e-06,4.2e-07,5.3e-07,0.0005076
2,0.927,2,20.44,20.44,-1.0,-9.56,0.00306695,0.52872602,0.09435668,0.73895487,-0.19015246,-0.08314467,0.08013593,-0.06267556,0.03939214,-0.01207792,0.03154219,-0.0288531,-0.00964262,-0.00055412,0.03710168,-0.0018522,-0.00030106,-5.14e-05,3.55e-06,0.00029152,0.00174829,7e-08,-4.03e-06,7e-08,3.6e-07,0.00050735
2,0.927,3,20.44,-20.44,-1.0,-50.44,0.00304923,0.65032205,0.0997079,0.59113513,-0.21008194,-0.08412931,0.02885744,-0.0750706,0.03856108,-0.01103284,0.0141636,-0.02919412,-0.01789807,-0.00092875,0.03641379,-0.00281948,-0.00027851,-0.00011778,7.6e-06,0.00029539,0.00215699,1e-08,-7.24e-06,1.3e-07,1.04e-06,0.0005078
2,0.927,4,-20.44,-20.44,-41.88,-50.44,0.12762064,0.64991013,0.09959105,0.63304863,-0.20355963,-0.08404971,0.02166036,-0.07141149,0.04627351,-0.00803478,0.01160622,-0.02837984,-0.0154813,-0.01095489,0.0363314,-0.00268536,0.00080717,-8.684e-05,9.291e-05,0.0007232,0.00215,-3.83e-06,-6.43e-06,1.03e-06,5.9e-07,0.00050792
2,0.927,5,-20.44,20.44,-41.88,-9.56,0.12836081,0.52838533,0.09475592,0.6776133,-0.19023936,-0.07046123,0.07406414,-0.06283903,0.04541998,-0.00909598,0.02938344,-0.02357398,-0.00769689,-0.00718421,0.03701404,-0.00172203,0.00057758,-3.128e-05,4.864e-05,0.00072409,0.00174173,-2.51e-06,-3.39e-06,4.5e-07,1.2e-07,0.00050746
2,1.06,1,0.0,0.0,-21.44,-30.0,0.06556342,0.58968698,0.08757761,0.54987194,-0.1803467,-0.06967931,0.0500988,-0.06333077,0.03734518,-0.00988147,0.02084639,-0.02381128,-0.01112678,-0.00430462,0.03213245,-0.00198725,0.00017657,-6.319e-05,3.358e-05,0.000445,0.00170669,-1.37e-06,-4.62e-06,3.7e-07,4.7e-07,0.00044391
2,1.06,2,20.44,20.44,-1.0,-9.56,0.00306695,0.52872602,0.08274433,0.64625055,-0.16688075,-0.0727119,0.07008934,-0.05515143,0.03444935,-0.01055977,0.02758746,-0.02523268,-0.00843277,-0.0004846,0.03244572,-0.00161979,-0.00026329,-4.495e-05,3.11e-06,0.00025494,0.00152894,7e-08,-3.52e-06,6e-08,3.1e-07,0.00044369
2,1.06,3,20.44,-20.44,-1.0,-50.44,0.00304923,0.65032205,0.08748306,0.51696776,-0.18438019,-0.07357283,0.02525976,-0.06603205,0.0337219,-0.00963404,0.01239467,-0.02553086,-0.01565249,-0.00081223,0.03184409,-0.00246565,-0.00024357,-0.000103,6.64e-06,0.00025833,0.00188637,1e-08,-6.33e-06,1.1e-07,9.1e-07,0.00044409
2,1.06,4,-20.44,-20.44,-41.88,-50.44,0.12762064,0.64991013,0.0873657,0.55346282,-0.17869464,-0.07348848,0.01896569,-0.0628427,0.04044772,-0.00702042,0.01015816,-0.02481353,-0.01353887,-0.0095805,0.03177202,-0.00234838,0.00070583,-7.594e-05,8.126e-05,0.00063247,0.00188025,-3.35e-06,-5.63e-06,9e-07,5.1e-07,0.00044419
2,1.06,5,-20.44,20.44,-41.88,-9.56,0.12836081,0.52838533,0.08309765,0.59258577,-0.16697516,-0.06160544,0.06477929,-0.05530505,0.03971657,-0.00795991,0.02569953,-0.02061084,-0.00673114,-0.00628283,0.03236907,-0.00150596,0.00050508,-2.735e-05,4.253e-05,0.00063324,0.0015232,-2.2e-06,-2.96e-06,3.9e-07,1.1e-07,0.00044379
2,1.192,1,0.0,0.0,-21.44,-30.0,0.06556342,0.58968698,0.07808636,0.48898766,-0.16087484,-0.06195686,0.04456343,-0.05660677,0.03320454,-0.00878351,0.01854232,-0.02117224,-0.00989466,-0.00382797,0.02857353,-0.00176716,0.000157,-5.619e-05,2.986e-05,0.00039572,0.0015177,-1.22e-06,-4.11e-06,3.3e-07,4.1e-07,0.00039475
2,1.192,2,20.44,20.44,-1.0,-9.56,0.00306695,0.52872602,0.07376364,0.57469693,-0.14887109,-0.06465952,0.06233436,-0.04931643,0.03063434,-0.00938823,0.02453481,-0.02243833,-0.00749896,-0.00043094,0.02885214,-0.0014404,-0.00023413,-3.997e-05,2.76e-06,0.00022671,0.00135964,6e-08,-3.13e-06,6e-08,2.8e-07,0.00039456
2,1.192,3,20.44,-20.44,-1.0,-50.44,0.00304923,0.65032205,0.07802496,0.45972222,-0.16448958,-0.065425,0.02248114,-0.05902506,0.02998691,-0.00855552,0.0110287,-0.02270344,-0.01391925,-0.00072229,0.02831709,-0.00219256,-0.0002166,-9.16e-05,5.91e-06,0.00022972,0.00167748,1e-08,-5.63e-06,1e-07,8.1e-07,0.00039491
2,1.192,4,-20.44,-20.44,-41.88,-50.44,0.12762064,0.64991013,0.07790858,0.49204744,-0.15944847,-0.06533811,0.01688407,-0.05619748,0.03595266,-0.00623798,0.00903986,-0.02206134,-0.01203963,-0.00851969,0.02825298,-0.00208829,0.00062762,-6.753e-05,7.226e-05,0.00056243,0.00167205,-2.98e-06,-5e-06,8e-07,4.6e-07,0.000395
2,1.192,5,-20.44,20.44,-41.88,-9.56,0.12836081,0.52838533,0.07408126,0.52695886,-0.1489699,-0.05477134,0.05761225,-0.04946163,0.03531482,-0.00708265,0.02285592,-0.01832417,-0.00598574,-0.00558711,0.02878396,-0.00133919,0.00044912,-2.432e-05,3.782e-05,0.00056312,0.00135453,-1.95e-06,-2.63e-06,3.5e-07,1e-07,0.00039464
2,1.131,1,0.0,0.0,-21.44,-30.0,0.06556297,0.58968637,0.0821986,0.51535837,-0.16931203,-0.06530149,0.04696118,-0.05952115,0.03499784,-0.00925903,0.01954035,-0.02231522,-0.01042828,-0.00403438,0.03011494,-0.00186248,0.00016547,-5.922e-05,3.147e-05,0.00041706,0.00159955,-1.29e-06,-4.33e-06,3.5e-07,4.4e-07,0.00041604
2,1.131,2,20.44,20.44,-1.0,-9.56,0.00306693,0.52872582,0.07765457,0.60568786,-0.15667479,-0.06814709,0.06569322,-0.05184567,0.03228666,-0.00989562,0.02585698,-0.02364859,-0.00790339,-0.00045418,0.03040856,-0.00151809,-0.00024676,-4.213e-05,2.91e-06,0.00023894,0.00143296,6e-08,-3.3e-06,6e-08,2.9e-07,0.00041584
2,1.131,3,20.44,-20.44,-1.0,-50.44,0.00304921,0.65032103,0.08212307,0.48451596,-0.17310846,-0.06895391,0.0236852,-0.0620622,0.03160458,-0.00902258,0.01162053,-0.02392802,-0.01466987,-0.00076124,0.02984467,-0.00231083,-0.00022828,-9.654e-05,6.23e-06,0.00024211,0.00176795,1e-08,-5.94e-06,1e-07,8.5e-07,0.00041621
2,1.131,4,-20.44,-20.44,-41.88,-50.44,0.12761977,0.64990912,0.08200617,0.51864535,-0.16778844,-0.06886792,0.01778634,-0.05907805,0.03789937,-0.00657688,0.00952445,-0.02325328,-0.01268893,-0.00897906,0.02977712,-0.00220093,0.00066149,-7.118e-05,7.615e-05,0.00059276,0.00176222,-3.14e-06,-5.27e-06,8.4e-07,4.8e-07,0.00041631
2,1.131,5,-20.44,20.44,-41.88,-9.56,0.12835993,0.52838514,0.07798767,0.55538327,-0.15677178,-0.05773122,0.06071654,-0.05199457,0.03722121,-0.00746267,0.02408758,-0.01931454,-0.00630859,-0.00588839,0.03033671,-0.00141142,0.00047335,-2.564e-05,3.986e-05,0.00059349,0.00142758,-2.06e-06,-2.77e-06,3.7e-07,1e-07,0.00041593
2,1.293,1,0.0,0.0,-21.44,-30.0,0.06556297,0.58968637,0.07212848,0.45079749,-0.1486496,-0.05711291,0.04109121,-0.05238257,0.03060731,-0.00809487,0.01709704,-0.01951688,-0.00912176,-0.00352896,0.02634115,-0.0016291,0.00014472,-5.18e-05,2.753e-05,0.00036481,0.00139915,-1.12e-06,-3.79e-06,3e-07,3.8e-07,0.00036391
2,1.293,2,20.44,20.44,-1.0,-9.56,0.00306693,0.52872582,0.06812656,0.52981337,-0.13756361,-0.05960852,0.05746979,-0.04565019,0.0282413,-0.0086534,0.02261994,-0.02068551,-0.0069132,-0.00039727,0.02659801,-0.00132787,-0.00021584,-3.685e-05,2.55e-06,0.000209,0.00125344,5e-08,-2.89e-06,5e-08,2.6e-07,0.00036374
2,1.293,3,20.44,-20.44,-1.0,-50.44,0.00304921,0.65032103,0.07208748,0.42381384,-0.15200128,-0.06031411,0.02073825,-0.05462312,0.02764408,-0.00787924,0.01017189,-0.02092988,-0.01283199,-0.00066587,0.02610472,-0.00202125,-0.00019968,-8.444e-05,5.45e-06,0.00021178,0.00154646,1e-08,-5.19e-06,9e-08,7.4e-07,0.00036406
2,1.293,4,-20.44,-20.44,-41.88,-50.44,0.12761977,0.64990912,0.07197206,0.453525,-0.14736423,-0.06022576,0.01557845,-0.05202235,0.03313331,-0.00574734,0.00833843,-0.02033502,-0.01109917,-0.0078542,0.02604561,-0.00192513,0.00057856,-6.226e-05,6.661e-05,0.0005185,0.00154145,-2.74e-06,-4.61e-06,7.4e-07,4.2e-07,0.00036415
2,1.293,5,-20.44,20.44,-41.88,-9.56,0.12835993,0.52838514,0.06842174,0.48579375,-0.13766489,-0.05048478,0.05311655,-0.04578994,0.03255377,-0.00653234,0.0210722,-0.01688991,-0.00551818,-0.00515067,0.02653515,-0.00123458,0.00041402,-2.242e-05,3.487e-05,0.00051914,0.00124873,-1.8e-06,-2.43e-06,3.2e-07,9e-08,0.00036381
2,1.454,1,0.0,0.0,-21.44,-30.0,0.06556297,0.58968637,0.06434398,0.40088859,-0.13267564,-0.05078268,0.03655344,-0.0468636,0.02721318,-0.00719491,0.01520824,-0.01735361,-0.00811175,-0.00313824,0.02342381,-0.00144868,0.00012868,-4.607e-05,2.448e-05,0.00032442,0.00124424,-1e-06,-3.37e-06,2.7e-07,3.4e-07,0.00032362
2,1.454,2,20.44,20.44,-1.0,-9.56,0.00306693,0.52872582,0.06076115,0.47115846,-0.12278868,-0.05300775,0.05111265,-0.0408602,0.02511401,-0.0076931,0.02011755,-0.01839489,-0.00614773,-0.00035329,0.02365225,-0.00118082,-0.00019195,-3.277e-05,2.26e-06,0.00018586,0.00111465,5e-08,-2.57e-06,5e-08,2.3e-07,0.00032346
2,1.454,3,20.44,-20.44,-1.0,-50.44,0.00304921,0.65032103,0.06432972,0.37688796,-0.13568363,-0.05363509,0.01846016,-0.04887193,0.02458241,-0.00699533,0.00905204,-0.01861216,-0.01141121,-0.00059215,0.02321353,-0.00179739,-0.00017757,-7.509e-05,4.84e-06,0.00018833,0.00137523,1e-08,-4.62e-06,8e-08,6.6e-07,0.00032375
2,1.454,4,-20.44,-20.44,-41.88,-50.44,0.12761977,0.64990912,0.06421563,0.40318296,-0.13157463,-0.05354485,0.0138717,-0.04656758,0.02944882,-0.00510605,0.00742159,-0.01807903,-0.0098702,-0.00698462,0.02316096,-0.00171193,0.00051445,-5.536e-05,5.924e-05,0.00046109,0.00137078,-2.44e-06,-4.1e-06,6.5e-07,3.7e-07,0.00032382
2,1.454,5,-20.44,20.44,-41.88,-9.56,0.12835993,0.52838514,0.0610271,0.4319974,-0.12289335,-0.04488284,0.04724136,-0.04099293,0.02894558,-0.00581319,0.01874116,-0.01501552,-0.00490716,-0.00458037,0.02359634,-0.00109787,0.00036815,-1.994e-05,3.101e-05,0.00046166,0.00111047,-1.6e-06,-2.16e-06,2.9e-07,8e-08,0.00032353
2,1.38,1,0.0,0.0,-21.44,-30.0,0.06556242,0.58968561,0.06769568,0.42238288,-0.13955332,-0.05350882,0.03850782,-0.04923947,0.02867487,-0.0075825,0.01602171,-0.01828523,-0.00854668,-0.00330647,0.02468017,-0.00152638,0.00013558,-4.854e-05,2.579e-05,0.00034181,0.00131095,-1.05e-06,-3.55e-06,2.8e-07,3.6e-07,0.00034097
2,1.38,2,20.44,20.44,-1.0,-9.56,0.00306691,0.52872558,0.06393245,0.49641844,-0.12915013,-0.05585038,0.05385038,-0.04292221,0.02646078,-0.00810666,0.02119521,-0.01938135,-0.00647737,-0.00037223,0.02492085,-0.00124415,-0.00020224,-3.453e-05,2.39e-06,0.00019583,0.00117442,5e-08,-2.71e-06,5e-08,2.4e-07,0.00034081
2,1.38,3,20.44,-20.44,-1.0,-50.44,0.00304919,0.65031978,0.06766989,0.39709672,-0.14270938,-0.05651141,0.01944164,-0.05134783,0.02590093,-0.00737605,0.00953444,-0.01961028,-0.012023,-0.00062389,0.02445863,-0.00189379,-0.00018709,-7.912e-05,5.1e-06,0.00019843,0.00144897,1e-08,-4.86e-06,9e-08,7e-07,0.00034111
